NFCSID,A1,A2,A3,Own Stocks,B2_2,Own Mutual Funds,Own ETFs,Own Annuities,B2_7,B2_20,Own REITs,B2_23,B2_24,Own Private Placements,B30,B31,B3,B32,B4,B5,B6,B20,B33,B34,Risk Tolerance,Stock Share of Portfolio,B35,B23,Crypto Risk Perception,B25,B26,C22_1,C22_2,C22_3,C22_4,C23_1,C23_2,C23_3,C23_4,C24,Emergency Confidence,C26,C30,C7,D1_1,D1_2,D2,D3,D21,D30,D31,E1_1,E20,E5,E6,Financial Advisors,Friends Family,Online Articles,Financial TV,Podcasts,Social Media,Government Websites,Company Publications,Financial Newsletters,Employer Resources,Influencers,Other Info Sources,Use Brokerage Apps,Use Robo Advisors,Use Banking Apps,Use Social Platforms,Use Spreadsheets,Use Forums,Use Investment Clubs,Use Financial News Apps,Use Podcasts,Use YouTube,Use Other Tools,Investing Confidence,Financial Comfort,Stay Calm During Downturns,Avoid Panic Selling,Monitor Investments Regularly,Diversify Portfolio,Save Consistently,Long-Term Focus,G31,G4,G5,G6,G7,G21,G8,G22,G11,G12,G13,G23,Estate Planning,WGT1,Gender,Age Group,Ethnicity,Education,Annual Income,Emergency Confidence_score,Investing Confidence_score,Financial Comfort_score,Stay Calm During Downturns_score,Avoid Panic Selling_score,Monitor Investments Regularly_score,Diversify Portfolio_score,Save Consistently_score,Long-Term Focus_score,Own Stocks_score,Own Mutual Funds_score,Own ETFs_score,Own Annuities_score,Own REITs_score,Own Private Placements_score,Risk Tolerance_score,Stock Share of Portfolio_score,Crypto Risk Perception_score,Financial Advisors_score,Friends Family_score,Online Articles_score,Financial TV_score,Podcasts_score,Social Media_score,Government Websites_score,Company Publications_score,Financial Newsletters_score,Employer Resources_score,Influencers_score,Other Info Sources_score,Use Brokerage Apps_score,Use Robo Advisors_score,Use Banking Apps_score,Use Social Platforms_score,Use Spreadsheets_score,Use Forums_score,Use Investment Clubs_score,Use Financial News Apps_score,Use Podcasts_score,Use YouTube_score,Use Other Tools_score,Estate Planning_score,Total_Score,FinLit_Level
2021035563,Primary decision-maker,Yes,Yes,1,No,2,1,2,No,No,1,No,No,2,10 years ago or more,2021,4 to 10 times,No,"$50,000 to < $100,000",Yes,No,No Response Given,Yes,No,2,1,No,Yes,4.0,Yes,Yes,Never,Never,Sometimes,Sometimes,No,No,Yes,No,Don't know,No Response Given,Yes,No,No,8,8,10% to 14.9%,Better than the market,Buy stocks or stock funds,Neither,4 - Neither agree nor disagree,7,No,Both,Electronic by email,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,8,6,2,3,98,1,98,2,6,You own a part of the company,You have lent money to the company,Bonds,True,False,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$0,Selling borrowed shares,-$10,2,0.870537201388863,1,3,1,1,3,No Response Given,4,4,3,5,0,1,0,3,3,1,3,1,3,1,4,5,4.0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,59.0,Average
2021035564,Primary decision-maker,Yes,Yes,1,Yes,1,2,1,No,Yes,2,No,No,2,10 years ago or more,2021,1 to 3 times,No,"$250,000 to < $500,000",No,No Response Given,No Response Given,Yes,No,3,2,No,Yes,3.0,Yes,Yes,Sometimes,Never,Never,Never,No,No,Yes,No,2% to < 4%,8.0,Yes,No,No,8,8,5% to 9.9%,Don't know,Buy stocks or stock funds,Buy stocks or stock funds,6,7,Don't know,Both,In-person meeting with broker/advisor,2,2,2,98,2,2,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,8,4,2,3,2,1,2,2,8,You own a part of the company,You have lent money to the company,Don't know,True,Don't know,Precious metals,Don't know,Don't know,$250,Selling shares shortly after buying,Don't know,2,3.74100250901572,1,1,1,1,1,4.0,4,2,3,5,3,1,3,3,3,3,1,3,1,1,3,3,3.0,1,1,1,0,1,1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,68.0,Average
2021035570,Primary decision-maker,Yes,Yes,1,No,2,2,2,No,No,2,No,Yes,2,2 to <5 years ago,2018 or earlier,1 to 3 times,No,"$5,000 to < $10,000",No,No Response Given,No Response Given,No,No Response Given,4,2,No,No,No Response Given,No Response Given,No Response Given,Never,Never,Frequently,Never,Don't know,Yes,No,Yes,Don't know,No Response Given,No,No,No,7,4,10% to 14.9%,About the same as the market,Sell stocks or stock funds,Sell stocks or stock funds,4 - Neither agree nor disagree,6,Yes,Both,Documents accessed on the Internet,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,6,You own a part of the company,You have lent money to the company,Don't know,Don't know,False,Don't know,Don't know,Don't know,$250,Selling borrowed shares,Don't know,2,1.63877296688841,1,2,1,1,2,No Response Given,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,3,No Response Given,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,46.0,Below Average
2021035583,Primary decision-maker,Yes,Yes,1,Yes,1,1,2,No,No,1,Yes,No,2,5 to <10 years ago,2021,11 times or more,Yes,Prefer not to say,Yes,No,No Response Given,No,No Response Given,99,1,No,Yes,3.0,No,Yes,Don't know,Frequently,Frequently,Sometimes,Don't know,No,No,Don't know,2% to < 4%,10.0,Yes,Yes,Yes,8,9,15% to 19.9%,Better than the market,Buy stocks or stock funds,Buy stocks or stock funds,7 - Strongly agree,7,Yes,Both,Electronic by email,98,2,1,2,1,99,3,98,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,7,6,3,2,3,3,2,3,8,You have lent money to the company,You own a part of the company,Common stock,True,True,Bonds,Lower fees and expenses,Greater demand for municipal bonds,$500,Selling shares shortly after buying,$10,1,3.74100250901572,1,1,2,1,2,5.0,3,4,5,3,5,5,3,5,3,3,3,1,3,1,0,5,3.0,0,1,0,1,0,0,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,91.0,High
2021035651,Share decision-making,Yes,Yes,98,Don't know,98,98,98,Don't know,Don't know,98,Don't know,Don't know,98,10 years ago or more,Don't know,Don't know,Don't know,Prefer not to say,Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,98,Don't know,Yes,4.0,Don't know,Don't know,Don't know,Never,Never,Never,Don't know,Don't know,Don't know,Yes,Don't know,No Response Given,No,No,No,Don't know,3,Don't know,About the same as the market,Don't know,Neither,5,3,No,Protecting institutions,Paper documents by mail,3,2,98,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,98,98,1,98,98,98,Don't know,Don't know,Don't know,Don't know,True,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,2,0.547489916262363,2,3,1,2,1,No Response Given,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4.0,2,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,29.0,Low
2021035664,Primary decision-maker,Yes,Yes,1,Yes,1,98,2,No,No,2,No,No,2,Less than a year ago,2020,1 to 3 times,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,4,1,No,Yes,3.0,No,Yes,Sometimes,Sometimes,Never,Never,Yes,Don't know,Don't know,Don't know,0.5% to < 1%,4.0,Yes,No,No,5,3,Don't know,About the same as the market,Sell stocks or stock funds,Buy stocks or stock funds,1 - Strongly disagree,6,Yes,Protecting institutions,Paper documents by mail,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,3,3,1,1,2,2,4,Don't know,Don't know,Don't know,True,True,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,1,0.870537201388863,2,3,1,1,1,2.0,2,2,5,5,1,1,3,3,3,3,0,1,1,1,1,5,3.0,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,66.0,Average
2021035673,Primary decision-maker,Yes,Yes,1,Yes,1,2,1,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,None,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,2,No,Yes,5.0,No,No,Never,Never,Never,Never,No,No,No,No,Do not pay any fees,8.0,Yes,Yes,Yes,7,5,5% to 9.9%,About the same as the market,Neither,Neither,4 - Neither agree nor disagree,7,Don't know,Both,Paper documents by mail,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,7,1,3,1,1,2,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,True,False,Don't know,Generally less likely to decline in value,Municipal bonds can be tax-free,Don't know,Don't know,-$10,1,0.870537201388863,1,3,1,1,2,4.0,5,5,1,5,1,1,3,1,3,3,1,3,1,1,3,3,5.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,65.0,Average
2021035679,Share decision-making,Yes,Yes,1,Yes,1,2,2,Don't know,Yes,98,Yes,No,98,10 years ago or more,2018 or earlier,11 times or more,No,Prefer not to say,Don't know,No Response Given,No Response Given,Don't know,No Response Given,2,2,No,Yes,3.0,Yes,Don't know,Never,Never,Frequently,Frequently,No,Yes,Yes,No,0.5% to < 1%,8.0,No,No,No,7,6,0% to 4.9%,About the same as the market,Neither,Neither,4 - Neither agree nor disagree,7,Yes,Both,Paper documents by mail,3,3,98,98,1,1,1,1,1,98,2,98,2,2,2,2,2,2,2,2,2,2,2,8,7,1,3,1,1,1,3,6,You own a part of the company,You have lent money to the company,Common stock,False,False,Don't know,Don't know,Don't know,Don't know,Selling before peak,Don't know,1,0.547489916262363,2,3,1,2,3,4.0,4,5,1,5,1,1,1,5,3,3,1,1,0,0,4,3,3.0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,63.0,Average
2021035687,Share decision-making,Yes,Yes,2,No,1,2,1,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,None,No,"$500,000 to < $1,000,000",No,No Response Given,No Response Given,No,No Response Given,3,1,No,Yes,5.0,No,No,Never,Never,Never,Never,Yes,Yes,Yes,Yes,Don't know,No Response Given,No,No,No,9,3,15% to 19.9%,Better than the market,Neither,Neither,1 - Strongly disagree,8,No,Protecting investors,Electronic by email,3,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,8,6,1,3,1,1,1,1,6,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Lower fees and expenses,Municipal bonds are lower risk,$0,Selling at a loss,$0,1,0.547489916262363,1,3,1,2,3,No Response Given,4,4,1,5,1,1,1,1,1,3,1,3,1,1,3,5,5.0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,2,58.0,Average
2021035689,Primary decision-maker,Yes,Yes,1,No,1,1,1,No,Yes,2,No,Yes,2,10 years ago or more,2018 or earlier,11 times or more,Yes,"$10,000 to < $25,000",Yes,No,No Response Given,Yes,Yes,2,1,No,Yes,3.0,Yes,Yes,Frequently,Frequently,Sometimes,Sometimes,Yes,Yes,Yes,No,4% or more,10.0,Yes,Yes,Yes,9,3,0% to 4.9%,About the same as the market,Buy stocks or stock funds,Neither,4 - Neither agree nor disagree,4,Yes,Protecting investors,Electronic by email,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,10,7,3,3,1,1,1,2,5,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$0,Selling borrowed shares,$0,2,0.903030607790991,1,2,1,2,3,5.0,5,5,5,5,1,1,1,3,3,3,3,3,1,1,4,5,3.0,2,1,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,2,2,1,1,2,1,0,84.0,High
2021035697,Share decision-making,Yes,Yes,1,No,1,1,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,Don't know,No,"$250,000 to < $500,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,1,No,Yes,4.0,No,No,Frequently,Never,Sometimes,Never,Yes,No,No,No,0.5% to < 1%,6.0,No,No,No,6,5,5% to 9.9%,About the same as the market,Neither,Neither,2,Don't know,Don't know,Both,Don't know,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,5,4,1,2,1,1,1,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Bonds,True,False,Stocks,Lower fees and expenses,Municipal bonds are lower risk,$0,Selling borrowed shares,$0,1,0.870537201388863,2,3,1,1,2,3.0,2,2,1,3,1,1,1,1,3,3,3,1,1,1,3,5,4.0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,55.0,Average
2021035698,Primary decision-maker,Yes,Yes,2,No,2,2,1,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,Don't know,No,"$10,000 to < $25,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,1,No,Yes,4.0,No,Don't know,Never,Sometimes,Never,Never,No,Don't know,Don't know,Don't know,2% to < 4%,5.0,Yes,No,No,6,4,0% to 4.9%,About the same as the market,Don't know,Neither,1 - Strongly disagree,2,No,Protecting investors,Paper documents by mail,3,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,2,1,1,1,2,3,Don't know,Don't know,Common stock,True,Don't know,Money market accounts,Lower fees and expenses,Municipal bonds are lower risk,Don't know,Selling at a loss,Don't know,2,0.547489916262363,1,3,2,2,3,2.0,3,2,3,3,1,1,1,3,1,1,1,3,1,1,3,5,4.0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,55.0,Average
2021035706,Primary decision-maker,Yes,Yes,1,Yes,2,1,1,No,Yes,2,No,No,2,5 to <10 years ago,2019,4 to 10 times,Yes,"$50,000 to < $100,000",Yes,Yes,No,Yes,Yes,1,2,Yes,Yes,3.0,Yes,Yes,Sometimes,Sometimes,Frequently,Sometimes,Yes,Yes,Yes,Yes,1% to < 2%,10.0,Yes,Yes,Yes,9,10 - Extremely confident,15% to 19.9%,Better than the market,Sell stocks or stock funds,Sell stocks or stock funds,2,9,Yes,Protecting institutions,Paper documents by mail,2,3,3,3,3,3,3,3,2,1,3,3,1,1,2,1,1,1,2,2,2,2,2,9,7,3,3,2,2,2,3,9,You own a part of the company,You have lent money to the company,Preferred stock,True,True,Stocks,Lower fees and expenses,Greater demand for municipal bonds,$500,Selling shares shortly after buying,$0,2,0.547489916262363,1,3,1,2,2,5.0,4,5,5,5,3,3,3,5,3,1,3,3,1,1,5,3,3.0,1,2,2,2,2,2,2,2,1,0,2,2,2,2,1,2,2,2,1,1,1,1,1,0,97.0,Perfect
2021035719,Primary decision-maker,Yes,Yes,1,No,1,1,2,No,No,2,No,No,2,10 years ago or more,Don't know,1 to 3 times,No,"$1,000,000 or more",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,1,No,Yes,5.0,No,No,Never,Never,Sometimes,Never,Yes,No,No,No,0.5% to < 1%,8.0,No,No,Don't know,8,3,10% to 14.9%,About the same as the market,Neither,Sell stocks or stock funds,2,9,Yes,Both,Paper documents by mail,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,8,5,2,3,2,1,1,2,6,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Don't know,$500,Selling shares shortly after buying,-$10,1,0.547489916262363,1,3,1,2,3,4.0,4,3,3,5,3,1,1,3,3,3,3,1,1,1,3,5,5.0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,70.0,Average
2021035722,Share decision-making,Yes,Yes,1,No,1,2,2,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,None,No,"$100,000 to < $250,000",No,No Response Given,No Response Given,No,No Response Given,4,2,No,No,No Response Given,No Response Given,No Response Given,Never,Never,Never,Never,Yes,Don't know,Don't know,Yes,< 0.5%,8.0,No,No,No,8,8,0% to 4.9%,About the same as the market,Neither,Neither,5,6,No,Neither,Paper documents by mail,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,7,5,2,2,2,2,2,2,5,You have lent money to the company,You have lent money to the company,Common stock,True,True,Money market accounts,Generally less risky in the short term,Greater demand for municipal bonds,$250,Selling borrowed shares,$0,1,0.547489916262363,1,3,2,2,3,4.0,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,No Response Given,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,57.0,Average
2021035723,Primary decision-maker,Yes,Yes,1,Yes,1,2,2,No,No,2,Don't know,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$1,000,000 or more",Yes,No,No Response Given,Yes,No,2,1,No,Yes,5.0,No,No,Sometimes,Never,Frequently,Never,No,No,No,No,Do not pay any fees,10.0,No,No,No,7,7,5% to 9.9%,Better than the market,Buy stocks or stock funds,Neither,4 - Neither agree nor disagree,8,Yes,Both,Electronic by email,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,5,3,3,1,1,1,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,True,Don't know,Stocks,Lower fees and expenses,Municipal bonds are lower risk,$250,Selling borrowed shares,$0,1,0.547489916262363,1,3,1,2,2,5.0,3,3,5,5,1,1,1,1,3,3,1,1,1,1,4,5,5.0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,66.0,Average
2021035732,Share decision-making,Yes,Yes,1,Don't know,1,98,98,Don't know,Yes,98,No,No,2,5 to <10 years ago,2018 or earlier,None,No,"$10,000 to < $25,000",No,No Response Given,No Response Given,No,No Response Given,4,98,No,Yes,5.0,No,No,Never,Never,Never,Never,No,Don't know,Don't know,Yes,< 0.5%,5.0,Don't know,Don't know,No,8,5,0% to 4.9%,About the same as the market,Neither,Don't know,5,8,Don't know,Both,Electronic by email,3,98,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,4,2,3,1,1,1,1,4,You own a part of the company,You have lent money to the company,Don't know,False,False,Stocks,Generally less likely to decline in value,Municipal bonds are lower risk,Don't know,Selling at a loss,Don't know,2,0.547489916262363,2,3,1,2,2,2.0,3,2,3,5,1,1,1,1,3,3,0,0,0,1,1,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,47.0,Below Average
2021035734,Share decision-making,No,Yes,1,Yes,98,1,1,Don't know,Yes,98,No,No,2,5 to <10 years ago,2018 or earlier,Don't know,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,2,2,No,Yes,4.0,No,Don't know,Sometimes,Never,Never,Never,Don't know,Yes,Don't know,Don't know,Don't know,No Response Given,Yes,Don't know,No,4,4,Don't know,About the same as the market,Don't know,Neither,4 - Neither agree nor disagree,4,No,Neither,In-person meeting with broker/advisor,3,2,1,2,1,1,2,1,1,1,98,3,1,2,2,2,2,2,2,2,2,2,2,4,3,2,3,1,1,1,1,4,You own a part of the company,You have lent money to the company,Common stock,True,True,Stocks,Don't know,Don't know,$250,Selling at a loss,Don't know,1,1.63877296688841,1,2,1,1,2,No Response Given,2,2,3,5,1,1,1,1,3,0,3,3,0,1,4,3,4.0,2,1,0,1,0,0,1,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1,2,58.0,Average
2021035743,Share decision-making,Yes,Yes,2,No,2,2,1,No,No,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$5,000 to < $10,000",No,No Response Given,No Response Given,No,No Response Given,3,2,No,Yes,2.0,No,Don't know,Frequently,Never,Never,Never,No,Don't know,No,No,1% to < 2%,4.0,Yes,No,No,8,9,10% to 14.9%,About the same as the market,Neither,Neither,3,8,No,Both,Electronic by email,3,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,3,1,1,1,2,3,The company will return your original investment with interest,You have lent money to the company,Bonds,True,True,Stocks,Don't know,Don't know,$500,Selling before peak,Don't know,1,0.903030607790991,1,2,1,2,2,2.0,2,2,1,5,1,1,1,3,1,1,1,3,1,1,3,3,2.0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,52.0,Below Average
2021035767,Primary decision-maker,Yes,Yes,1,No,2,2,1,No,No,1,Yes,No,2,10 years ago or more,2021,4 to 10 times,No,"$50,000 to < $100,000",Yes,No,No Response Given,Yes,No,3,1,No,Yes,4.0,No,Yes,Never,Never,Frequently,Sometimes,No,Yes,No,No,0.5% to < 1%,7.0,No,No,No,9,8,5% to 9.9%,About the same as the market,Buy stocks or stock funds,Neither,3,7,Yes,Both,Electronic by email,3,3,2,2,1,1,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,1,2,8,6,3,3,1,1,1,2,4,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds are lower risk,Don't know,Selling at a loss,Don't know,2,0.547489916262363,2,3,1,2,3,3.0,4,4,5,5,1,1,1,3,3,1,1,3,3,1,3,5,4.0,2,2,1,1,0,0,1,1,1,2,0,1,2,1,1,1,1,1,1,1,1,2,1,0,76.0,Average
2021035768,Primary decision-maker,Yes,Yes,1,No,2,2,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,11 times or more,No,"$1,000,000 or more",Yes,No,No Response Given,Yes,No,2,1,No,Yes,5.0,No,No,Never,Never,Frequently,Never,No,No,No,No,Do not pay any fees,10.0,Yes,Yes,No,10 - Extremely confident,10 - Extremely confident,5% to 9.9%,Better than the market,Buy stocks or stock funds,Don't know,2,10 - Extremely confident,Yes,Both,Electronic by email,2,2,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,10,6,3,3,1,1,1,3,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,True,Don't know,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,Don't know,Selling borrowed shares,Don't know,1,0.547489916262363,1,3,1,2,3,5.0,5,4,5,5,1,1,1,5,3,1,1,1,1,1,4,5,5.0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,71.0,Average
2021035773,Primary decision-maker,Yes,Yes,1,Yes,2,2,2,No,No,2,No,No,2,10 years ago or more,Don't know,Don't know,No,"$1,000,000 or more",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,2,No,No,No Response Given,No Response Given,No Response Given,Never,Never,Never,Never,Yes,Yes,Yes,Yes,0.5% to < 1%,5.0,Yes,No,No,10 - Extremely confident,10 - Extremely confident,0% to 4.9%,Better than the market,Neither,Neither,1 - Strongly disagree,9,Yes,Both,Paper documents by mail,3,1,1,3,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,6,1,3,1,1,1,1,5,You own a part of the company,Don't know,Common stock,True,True,Stocks,Generally less likely to decline in value,Municipal bonds can be tax-free,$250,Selling before peak,$10,1,0.547489916262363,1,3,1,2,3,2.0,2,4,1,5,1,1,1,1,3,1,1,1,1,1,3,3,No Response Given,2,0,0,2,0,0,0,0,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,52.0,Below Average
2021035791,Primary decision-maker,Yes,Yes,99,Prefer not to say,1,99,99,Prefer not to say,Yes,99,Prefer not to say,Prefer not to say,99,10 years ago or more,Don't know,Don't know,Don't know,"$500,000 to < $1,000,000",No,No Response Given,No Response Given,Yes,No,3,3,No,No,No Response Given,No Response Given,No Response Given,Frequently,Frequently,Frequently,Never,No,No,Yes,Yes,< 0.5%,8.0,Yes,Yes,No,9,10 - Extremely confident,0% to 4.9%,About the same as the market,Buy stocks or stock funds,Neither,7 - Strongly agree,10 - Extremely confident,Yes,Both,Paper documents by mail,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,10,7,1,3,1,1,1,1,9,Don't know,Don't know,Don't know,True,True,Stocks,Don't know,Municipal bonds can be tax-free,$500,Selling shares shortly after buying,$0,1,0.870537201388863,1,3,1,1,1,4.0,5,5,1,5,1,1,1,1,0,3,0,0,0,0,3,1,No Response Given,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,48.0,Below Average
2021035792,Share decision-making,Yes,Yes,1,No,2,2,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,11 times or more,Yes,"$100,000 to < $250,000",Yes,No,No Response Given,Don't know,No Response Given,2,1,No,No,No Response Given,No Response Given,No Response Given,Never,Never,Sometimes,Frequently,No,No,No,No,Do not pay any fees,9.0,No,No,No,7,7,5% to 9.9%,Better than the market,Sell stocks or stock funds,Buy stocks or stock funds,5,7,No,Both,Electronic by email,2,2,1,1,2,2,1,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,7,5,3,3,2,1,2,2,3,You own a part of the company,You have lent money to the company,Common stock,False,False,Stocks,Lower fees and expenses,Municipal bonds can be tax-free,$250,Selling before peak,Don't know,1,0.547489916262363,2,3,2,2,3,4.0,3,3,5,5,3,1,3,3,3,1,1,1,1,1,4,5,No Response Given,1,1,0,0,1,1,0,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,2,68.0,Average
2021035810,Share decision-making,Yes,Yes,1,No,1,1,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$1,000,000 or more",Don't know,No Response Given,No Response Given,Yes,No,3,1,No,Yes,5.0,No,No,Never,Sometimes,Frequently,Never,No,Yes,Yes,No,< 0.5%,6.0,No,No,No,8,7,0% to 4.9%,About the same as the market,Buy stocks or stock funds,Neither,3,7,Yes,Protecting investors,Paper documents by mail,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,8,6,2,3,1,1,1,1,2,You own a part of the company,You have lent money to the company,Don't know,False,True,Stocks,Lower fees and expenses,Municipal bonds can be tax-free,$500,Don't know,Don't know,1,0.547489916262363,2,3,1,2,3,3.0,4,4,3,5,1,1,1,1,3,3,3,1,1,1,3,5,5.0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,66.0,Average
2021035811,Share decision-making,Yes,Yes,1,Yes,1,1,2,Yes,No,2,Yes,No,1,5 to <10 years ago,Don't know,4 to 10 times,No,"$10,000 to < $25,000",No,No Response Given,No Response Given,Yes,Yes,2,1,No,Yes,4.0,No,Don't know,Sometimes,Never,Frequently,Frequently,No,No,No,Yes,Don't know,No Response Given,Yes,Yes,Yes,10 - Extremely confident,Don't know,Don't know,Don't know,Buy stocks or stock funds,Neither,3,6,Don't know,Both,Documents accessed on the Internet,3,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,3,1,3,3,1,1,3,Don't know,You own a part of the company,You have lent money to the company,Don't know,True,Don't know,Don't know,Don't know,Don't know,Don't know,Selling shares shortly after buying,Don't know,1,0.903030607790991,1,2,1,2,3,No Response Given,2,2,1,5,5,1,1,5,3,3,3,1,1,3,4,5,4.0,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,67.0,Average
